end_time,artist_name,track_name,ms_played,id
2022-02-08 22:03,Conan Gray,People Watching,158536,4JeOesjcWWlprTAvucDSJX
2022-02-08 22:07,Taylor Swift,Getaway Car,233626,0VE4kBnHJUgtMf0dy6DRmW
2022-02-08 22:11,Ruth B.,Dandelions,233720,2eAvDnpXP5W0cVtiI0PUxV
2022-02-08 22:14,Sabrina Carpenter,Sue Me,142842,3WVhkjB7Y4xFruqoCAajBb
2022-02-08 22:17,Taylor Swift,Blank Space,231826,1p80LdxRV74UKvL8gnD7ky
2022-02-08 22:21,Conan Gray,Maniac,185773,6KfoDhO4XUWSbnyKjNp9c4
2022-02-08 22:25,SZA,Good Days,279204,3YJJjQPAbDT7mGpX3WtQ9A
2022-02-08 22:26,Kacey Musgraves,Butterflies,348,7eQHxigpuDJjCG50JyzU8v
2022-02-08 22:26,Conan Gray,Overdrive,1462,3QyoC6OvQUmpQwQZ18iaTs
2022-02-08 22:26,Quinn XCII,Stacy,534,27L8sESb3KR79asDUBu8nW
2022-02-08 22:26,Maggie Rogers,Love You For A Long Time,1904,6QTPacyXkZWG9FMwq6L1hJ
2022-02-08 22:26,Big Red Machine,Renegade (feat. Taylor Swift),348,1aU1wpYBSpP0M6IiihY5Ue
2022-02-08 22:26,Khalid,8TEEN,975,5bgwqaRSS3M8WHWruHgSL5
2022-02-08 22:26,Lorde,Ribs,23501,2MvvoeRt8NcOXWESkxWn3g
2022-02-08 22:30,Harry Styles,Lights Up,9049,4jAIqgrPjKLTY9Gbez25Qb
2022-02-08 22:30,Ariana Grande,Greedy,214906,71KaNgCTNC2J5foUoO06wF
2022-02-08 22:33,Taylor Swift,Style,231000,4lIxdJw6W3Fg4vUIYCB0S5
2022-02-08 22:34,THE DRIVER ERA,A Kiss,28041,005lwxGU1tms6HGELIcUv9
2022-02-08 22:36,Taylor Swift,right where you left me - bonus track,1462,3zwMVvkBe2qIKDObWgXw4N
2022-02-08 22:36,One Direction,Magic,136417,0fv2KH6hac06J86hBUTcSf
2022-02-08 22:39,Harry Styles,"Sunflower, Vol. 6",14270,6iYMfxznTBlcVOgRHab2W0
2022-02-08 22:39,Olivia Rodrigo,"jealousy, jealousy",173160,0MMyJUC3WNnFS1lit5pTjk
2022-02-08 22:40,ROLE MODEL,forever&more,766,0UMFm4ndFr3PH5VsVYnCNG
2022-02-08 22:40,Luke Hemmings,Starting Line,835,1CODAIfeSTMzIgBK0S3H5S
2022-02-08 22:40,Harry Styles,Golden,1509,45S5WTQEGOB1VHr1Q4FuPl
2022-02-08 22:40,Ariana Grande,just like magic,50085,7Dx9Z6Aon1qPS2N0rHSWTe
2022-02-08 22:40,Olivia Rodrigo,deja vu,2205,6HU7h9RYOaPRFeh0R3UeAr
2022-02-08 22:40,Clairo,Amoeba,7639,0HAqq2GcQKyi3s87GuN7jU
2022-02-08 22:40,Conan Gray,Jigsaw,534,1WzOonguDKuWQrTTf5yR0D
2022-02-08 22:40,Jonas Brothers,Burnin' Up,835,2VEsmoek0sol9MnJFyoG9e
2022-02-08 22:44,Taylor Swift,Don’t Blame Me,236413,1R0a2iXumgCiFb7HEZ7gUE
2022-02-08 22:48,Kacey Musgraves,Happy & Sad,243186,04MoJkJzCoU9ukeewv5Vzu
2022-02-08 22:49,Justin Bieber,Ghost,20185,6I3mqTwhRpn34SLVafSH7G
2022-02-08 22:49,5 Seconds of Summer,Ghost Of You,1277,1MhXdlCQPnO56T57MfmaRm
2022-02-08 22:52,Lorde,Perfect Places,221874,7ARveOiD31w2Nq0n5FsSf8
2022-02-08 22:56,The Vamps,Somebody To You,7484,2BWWsCwuHAZFE1scLyP6Qe
2022-02-08 22:56,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),225960,3z6XUommYDWPHeFhmhhT6j
2022-02-08 22:59,Lennon Stella,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,160289,49dFIRQCQxPWgoH0m38XQ5
2022-02-08 23:03,Harry Styles,Adore You,207133,3jjujdWJ72nww5eGnfs2E7
2022-02-08 23:06,Ariana Grande,boyfriend (with Social House),186106,0Ryd8975WihbObpp5cPW1t
2022-02-08 23:08,Dove Cameron,LazyBaby,161351,3ir8Pm3KqKEceMGhDZh6kS
2022-02-08 23:12,Conan Gray,Telepath,194973,3Z39gbqdaGL3WJXBG0gcuE
2022-02-08 23:15,Troye Sivan,Strawberries & Cigarettes,201538,3afkJSKX0EAMsJXTZnDXXJ
2022-02-08 23:19,Taylor Swift,august,261922,3hUxzQpSfdDqwM3ZTFQY0K
2022-02-08 23:22,Lizzo,Good as Hell,159735,6KgBpzTuTRPebChN0VTyzV
2022-02-08 23:24,ROLE MODEL,blind,153293,0VjIjW4GlUZAMYd2vXMi3b
2022-02-08 23:29,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813,01K4zKU104LyJ8gMb7227B
2022-02-08 23:32,Olivia Rodrigo,deja vu,215506,6HU7h9RYOaPRFeh0R3UeAr
2022-02-08 23:35,Conan Gray,Overdrive,183070,3QyoC6OvQUmpQwQZ18iaTs
2022-02-08 23:39,Harry Styles,Golden,208906,45S5WTQEGOB1VHr1Q4FuPl
2022-02-08 23:42,Kacey Musgraves,Golden Hour,198453,0pMfPzdRiPAoSM9yWF4OcT
2022-02-08 23:46,Taylor Swift,Wildest Dreams,220440,1Ov37jtRQ2YNAe8HzfczkL
2022-02-08 23:49,SZA,I Hate U,174000,5dXWFMwD7I7zXsInONVl0H
2022-02-08 23:52,Khalid,8TEEN,228600,5bgwqaRSS3M8WHWruHgSL5
2022-02-08 23:55,Conan Gray,Checkmate,148280,3SnpCALgmzVy7k07aAXbuA
2022-02-08 23:57,Harry Styles,"Sunflower, Vol. 6",156197,6iYMfxznTBlcVOgRHab2W0
2022-02-09 07:01,Bruno Mars,Talking to the Moon,217866,161DnLWsx1i3u1JT05lzqU
2022-02-09 07:02,Bruno Mars,Versace on the Floor,32070,0kN8xEmgMW9mh7UmDYHlJP
2022-02-09 07:06,Bruno Mars,Talking to the Moon,217866,161DnLWsx1i3u1JT05lzqU
2022-02-09 07:10,Justin Bieber,Hold On,16859,4nieHhXAQdDAt0wSgsXMfn
2022-02-09 07:10,Bruno Mars,Versace on the Floor,261240,0kN8xEmgMW9mh7UmDYHlJP
2022-02-09 07:15,Ellie Goulding,Love Me Like You Do,247970,3zHq9ouUJQFQRf3cm1rRLu
2022-02-09 14:46,Justin Bieber,Ghost,800,6I3mqTwhRpn34SLVafSH7G
2022-02-09 14:46,Ariana Grande,Stuck with U (with Justin Bieber),570,4HBZA5flZLE435QTztThqH
2022-02-09 14:46,Demi Lovato,Heart Attack,330,1V6gIisPpYqgFeWbMLI0bA
2022-02-09 14:46,Conan Gray,Heather,190,4xqrdfXkTW4T0RauPLv3WA
2022-02-09 14:46,Bruno Mars,It Will Rain,1040,0RUGuh2uSNFJpGMSsD1F5C
2022-02-09 14:46,Sam Smith,I'm Not The Only One,2450,4RYQQajHToempAp8DhWasp
2022-02-09 14:46,Madison Beer,Reckless,470,5ajjAnNRh8bxFvaVHzpPjh
2022-02-09 14:49,The Vamps,Somebody To You,1070,2BWWsCwuHAZFE1scLyP6Qe
2022-02-09 14:49,Bruno Mars,Just the Way You Are,960,7BqBn9nzAq8spo5e7cZ0dJ
2022-02-09 14:49,Bruno Mars,Smokin Out The Window,197442,6M4jdLdM7wLGungMV9gsCS
2022-02-09 14:49,Frank Ocean,Godspeed,630,34xTFwjPQ1dC6uJmleno7x
2022-02-09 14:49,5 Seconds of Summer,Ghost Of You,22257,1MhXdlCQPnO56T57MfmaRm
2022-02-09 14:49,Katy Perry,Harleys In Hawaii,0,5nCthAh3jt4xKuLJAifAaR
2022-02-09 14:49,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),1440,4iJyoBOLtHqaGxP12qzhQI
2022-02-09 14:49,Justin Bieber,Off My Face,2080,3T03rPwlL8NVk1yIaxeD8U
2022-02-09 14:49,Travie McCoy,Billionaire (feat. Bruno Mars),0,2qPUnoasNe4Ep43emVXEig
2022-02-09 14:49,One Direction,Night Changes,750,5O2P9iiztwhomNh8xkR9lJ
2022-02-09 15:39,Maroon 5,Maps,487,4gbVRS8gloEluzf0GzDOFc
2022-02-09 15:39,Bruno Mars,Leave The Door Open,138003,02VBYrHfVwfEWXk5DXyf0T
2022-02-09 15:43,ZAYN,PILLOWTALK,202746,0PDUDa38GO8lMxLCRc4lL1
2022-02-09 15:44,Giveon,Heartbreak Anniversary,68438,3FAJ6O0NOHQV8Mc5Ri6ENp
2022-02-09 15:44,James Arthur,Train Wreck,11958,55Am8neGJkdj2ADaM3aw5H
2022-02-09 15:48,Jaymes Young,Infinity (PRETTY YOUNG Remix),210500,4I1xV5W23lHsabx1LRyNxp
2022-02-09 15:51,Nick Jonas,Chains,203106,1smeI4gqEuepGWxlSw3tnC
2022-02-09 15:54,ROZES,Best They Ever Had,159413,5ktOGNBypzC0E6mQ8hHDjk
2022-02-09 15:56,Bryce Vine,Drew Barrymore,166000,06u5LrUpbosQlQ1QJFhPpG
2022-02-09 16:01,Fleetwood Mac,Dreams - 2004 Remaster,257800,0ofHAoxe9vBkTCp2UQIavz
2022-02-09 16:05,Taylor Swift,Eyes Open,244586,69Kzq3FMkDwiSFBQzRckFD
2022-02-09 16:10,Tom Petty and the Heartbreakers,Room at the Top,300933,7By7UYWA21PcKoKCl8ZaI7
2022-02-09 16:15,Jason Mraz,A Beautiful Mess,337840,4WnjuYvAZ7iQqYhHhP9j7f
2022-02-09 16:20,Don Henley,The Boys Of Summer,288733,4gvea7UlDkAvsJBPZAd4oB
2022-02-09 16:26,Harry Styles,Sign of the Times,340706,5Ohxk2dO5COHF1krpoPigN
2022-02-09 16:29,Taylor Swift,Call It What You Want,203506,1GwMQaZz6Au3QLDbjbMdme
2022-02-09 16:33,Taylor Swift,Wildest Dreams,220440,1Ov37jtRQ2YNAe8HzfczkL
2022-02-09 16:36,One Direction,More Than This,229106,6N7gPTru90HYLRUIVDQ185
2022-02-09 16:40,Taylor Swift,the last great american dynasty,230999,2Eeur20xVqfUoM3Q7EFPFt
2022-02-09 16:44,Taylor Swift,right where you left me - bonus track,245026,3zwMVvkBe2qIKDObWgXw4N
2022-02-09 16:47,ROLE MODEL,hello!,188546,2r6OAV3WsYtXuXjvJ1lIDi
2022-02-09 16:51,Billie Eilish,Lost Cause,212496,4191RXFPa7Ge9XkA4cWlna
2022-02-09 16:54,Queen,Crazy Little Thing Called Love - Remastered 2011,163373,35ItUJlMtjOQW3SSiTCrrw
2022-02-09 16:57,Billie Eilish,Six Feet Under,189613,2VlLbhGLVJgdOW7kKdWWFc
2022-02-09 17:38,Taylor Swift,Dancing With Our Hands Tied,211506,7I7JbDv63ZJJsSi24DyJrz
2022-02-09 17:40,ROZES,Best They Ever Had,159413,5ktOGNBypzC0E6mQ8hHDjk
2022-02-09 17:43,Ariana Grande,boyfriend (with Social House),186106,0Ryd8975WihbObpp5cPW1t
2022-02-09 17:45,Dua Lipa,Love Again,10964,1imMjt1YGNebtrtTAprKV7
2022-02-09 17:45,Dominic Fike,Double Negative (Skeleton Milkshake),126465,7ACT6YaXbYvl7hRWEOOEHQ
2022-02-09 17:47,Remi Wolf,Photo ID (with Dominic Fike),101660,1F35Dmog9pekyCVnH1eQpl
2022-02-09 17:49,ROLE MODEL,blind,2132,0VjIjW4GlUZAMYd2vXMi3b
2022-02-09 17:49,Remi Wolf,Photo ID (with Dominic Fike),106277,1F35Dmog9pekyCVnH1eQpl
2022-02-09 17:50,Taylor Swift,betty,14040,4XeIiGpUBshIfs9yrBDVZC
2022-02-09 17:54,Taylor Swift,Style,231000,4lIxdJw6W3Fg4vUIYCB0S5
2022-02-09 17:57,ZAYN,Better,174516,6f5ExP43esnvdKPddwKXJH
2022-02-09 18:35,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081,4iJyoBOLtHqaGxP12qzhQI
2022-02-09 18:38,Kacey Musgraves,Golden Hour,198453,0pMfPzdRiPAoSM9yWF4OcT
2022-02-09 18:40,Olivia Rodrigo,good 4 u,126415,4ZtFanR9U6ndgddUvNcjcG
2022-02-09 23:35,AJR,Bang!,12737,2qLSXZuIHMsKydCEFDchc3
2022-02-10 04:24,Calvin Harris,Summer,8270,4obHzpwGrjoTuZh2DItEMZ
2022-02-10 04:24,Ed Sheeran,I Don't Care (with Justin Bieber),7010,3HVWdVOQ0ZA45FuZGSfvns
2022-02-10 04:27,AJR,Bang!,170858,2qLSXZuIHMsKydCEFDchc3
2022-02-10 04:28,Young Franco,Juice,38550,7FIWs0pqAYbP91WWM0vlTQ
2022-02-10 04:28,AJR,Way Less Sad,28340,4jbtL4tjkqghUvJknUqU1s
2022-02-10 04:29,Parcels,IknowhowIfeel,44300,2IFaUS63AIAr9P46W1lEwt
2022-02-10 04:30,Bruno Mars,Silk Sonic Intro,2450,62CeNjGbvQnpQvyyGXeeDU
2022-02-10 04:30,L'Impératrice,Anomalie bleue,53780,6z4n862KhNJNWDYSn4aLL5
2022-02-10 04:35,Bruno Mars,After Last Night (with Thundercat & Bootsy Collins),249444,0crw01bqnefvDUDjsuKraD
2022-02-10 04:56,Tom Misch,Disco Yes,812,61Ivix5DTnDPVjp1dgLyov
2022-02-10 04:56,Anderson .Paak,Heart Don't Stand a Chance,185,25GlFJq5QNAXyVgJvCZ4Mf
2022-02-10 04:56,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),18782,5KboIqx30dztT6wmEVFn17
2022-02-10 04:56,Steve Lacy,Some,69,1nFtiJxYdhtFfFtfXBv06s
2022-02-10 04:56,Steve Lacy,Atomic Vomit,0,3YBfHJTZPHn5DqgMnD6g5g
2022-02-10 04:56,Cailin Russo,Pink Sand,580,095t81N10yU8WYZGM6DAC6
2022-02-10 04:56,Cool Company,Floatin',325,2vLWF4yFhTHQZVwrPTjH1s
2022-02-10 04:56,Steve Lacy,Only If,1021,4KoNBTm9a55KgLMtEaf3n6
2022-02-10 04:56,James Vickery,Pressure (with SG Lewis),4551,04ToULF2xWTbVtfAUk6K7P
2022-02-10 04:56,Parcels,Lightenup,0,1qtiESAzfGMw3YqJvI97ki
2022-02-10 04:57,BØRNS,American Money,1671,4AewKenHXKBt643p473xCk
2022-02-10 04:57,Thundercat,Them Changes,47902,7CH99b2i1TXS5P8UUyWtnM
2022-02-10 05:00,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),225960,3z6XUommYDWPHeFhmhhT6j
2022-02-10 05:03,Bazzi,I Like That,158083,0KKkJNfGyhkQ5aFogxQAPU
2022-02-10 05:07,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",534,1hQFF33xi8ruavZNyovtUN
2022-02-10 05:07,Lorde,Perfect Places,1532,7ARveOiD31w2Nq0n5FsSf8
2022-02-10 05:07,Maude Latour,One More Weekend,301,19YOJKCVvOL7v6B2Oe3UBc
2022-02-10 05:07,MisterWives,Reflections,1044,2xql0pid3EUwW38AsywxhV
2022-02-10 05:07,Dayglow,Medicine,2554,4lFfMRH0YH4pW5gczTDbNC
2022-02-10 05:07,Katy Perry,Last Friday Night (T.G.I.F.),230733,3avYqdwHKEq8beXbeWCKqJ
2022-02-10 05:07,Moon Taxi,Morocco,1230,0ecM7uGyjgJnBliXS2fPP9
2022-02-10 05:07,COIN,Crash My Car,28624,0X5mtNbqxbiTYkwj0CQc2f
2022-02-10 05:12,ROLE MODEL,that's just how it goes,7356,4J4rJEaVpgr2tHwX6Jd13H
2022-02-10 05:12,Elephante,Plans,278225,7yNJCsUH3tXlpQiHSsAc5l
2022-02-10 05:16,PUBLIC,Make You Mine,232906,5iFwAOB2TFkPJk8sMlxP8g
2022-02-10 05:19,Taylor Swift,The Man,190360,7uLFOXgLrS90tEYPO1DGXy
2022-02-10 05:22,Dove Cameron,LazyBaby,161351,3ir8Pm3KqKEceMGhDZh6kS
2022-02-10 05:25,blackbear,hot girl bummer,188343,6jRq8gaZhMUyy5RclRPcAf
2022-02-10 05:28,Nick Jonas,This Is Heaven,214623,41bqjWvbH0bkuaNqbHy54l
2022-02-10 05:32,Cosmo's Midnight,Have It All (feat. Age.Sex.Location),205478,3oMsbgbsJgaDge67HCRZZP
2022-02-10 05:35,Doja Cat,Kiss Me More (feat. SZA),208666,748mdHapucXQri7IAO8yFK
2022-02-10 05:39,Taylor Swift,Blank Space,231826,1p80LdxRV74UKvL8gnD7ky
2022-02-10 05:42,The Vamps,Middle Of The Night,174600,58HvfVOeJY7lUuCqF0m3ly
2022-02-10 05:43,Elton John,Bennie And The Jets - Remastered 2014,38105,5Wj1rJnCLpMHdLaxsFtJLs
2022-02-10 05:43,One Direction,Olivia,1184,7vRriwrloYVaoAe3a9wJHe
2022-02-10 05:43,Emma Stone,Someone In The Crowd,905,39ncDMVidHOeQgeC5anYZM
2022-02-10 05:46,Saint Motel,Sweet Talk,1277,6kcHg7XL6SKyPNd78daRBL
2022-02-10 05:46,Bazzi,Beautiful,208,2rxQMGVafnNaRaXlRMWPde
2022-02-10 05:46,Electric Guest,Dollar,1602,3IZWCcD1FYpyeY3ki2VUmL
2022-02-10 05:46,One Direction,Olivia,177973,7vRriwrloYVaoAe3a9wJHe
2022-02-10 05:46,Dominic Fike,Why,1021,086myS9r57YsLbJpU0TgK9
2022-02-10 05:46,Emma Stone,Someone In The Crowd,15703,39ncDMVidHOeQgeC5anYZM
2022-02-10 05:46,Dua Lipa,Levitating (feat. DaBaby),975,5nujrmhLynf4yMoMtj8AQF
2022-02-10 05:50,BTS,Boy With Luv (feat. Halsey),229773,4a9tbd947vo9K8Vti9JwcI
2022-02-10 05:53,Shawn Mendes,Teach Me How To Love,202356,5LZtB6nxvjIhUoElp3Zqk0
2022-02-10 05:56,Marshmello,OK Not To Be OK,159862,0zzVTGyRrWpQu8Fr28NRAv
2022-02-10 05:59,Bee Gees,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",196213,2cX2coZS1PYBfPs8wgbdWE
2022-02-10 06:02,Ariana Grande,boyfriend (with Social House),186106,0Ryd8975WihbObpp5cPW1t
2022-02-10 06:04,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",127752,5bcTCxgc7xVfSaMV3RuVke
2022-02-10 06:05,Jason Mraz,Live High,26842,3y8HeC82z6JzIcnLEj0GcO
2022-02-10 06:05,Still Woozy,Goodie Bag,952,4vHNeBWDQpVCmGbaccrRzi
2022-02-10 06:08,again&again,eighty-five,192315,3QqdwK6b3QTRIWkT9oNYb1
2022-02-10 06:10,BTS,Butter,164441,1mWdTewIgB3gtBM3TOSFhB
2022-02-10 06:11,BØRNS,American Money,835,4AewKenHXKBt643p473xCk
2022-02-10 06:11,Rex Orange County,KEEP IT UP,650,4AP3P2EVKANYuJk3Fi3v6Y
2022-02-10 06:11,Niall Horan,Cross Your Mind,1904,2zPIhmitmDGUjW1JQQ1PeG
2022-02-10 06:11,Troye Sivan,Strawberries & Cigarettes,11000,3afkJSKX0EAMsJXTZnDXXJ
2022-02-10 06:14,Rex Orange County,KEEP IT UP,183000,4AP3P2EVKANYuJk3Fi3v6Y
2022-02-10 06:15,Taylor Swift,Style,3227,4lIxdJw6W3Fg4vUIYCB0S5
2022-02-10 06:15,Niall Horan,Cross Your Mind,70468,2zPIhmitmDGUjW1JQQ1PeG
2022-02-10 06:15,The Kid LAROI,STAY (with Justin Bieber),975,5HCyWlXZPP0y6Gqq8TgA20
2022-02-10 06:19,Dua Lipa,Break My Heart,221820,017PF4Q3l4DBUiWoXk4OWT
2022-02-10 06:21,New Hope Club,Medicine,80317,4lFfMRH0YH4pW5gczTDbNC
2022-02-10 06:21,Conan Gray,Maniac,1671,6KfoDhO4XUWSbnyKjNp9c4
2022-02-10 06:24,FINNEAS,American Cliché,4928,2IFioAFD8QEIq17UwOaSFb
2022-02-10 06:24,Dayglow,Close To You,417,0brBOx8ejPXvBYnQkWquYK
2022-02-10 06:24,ZAYN,Vibez,163346,0fySG6A6qLE8IvDpayb5bM
2022-02-10 06:27,Ashe,Save Myself,224460,2VHLVBTc9iyjBAVgWdaZ2y
2022-02-10 06:30,SZA,I Hate U,1625,5dXWFMwD7I7zXsInONVl0H
2022-02-10 06:30,Mac Miller,The Spins,21548,51pshtuYkgUQnt5huMPbKL
2022-02-10 06:30,Conan Gray,Checkmate,1230,3SnpCALgmzVy7k07aAXbuA
2022-02-10 06:30,Dominic Fike,Babydoll,1393,7yNf9YjeO5JXUE3JEBgnYc
2022-02-10 06:30,ROLE MODEL,forever&more,1323,0UMFm4ndFr3PH5VsVYnCNG
2022-02-10 06:30,Tate McRae,working,10959,31sSFHIe4NaxltVFOEIcTa
2022-02-10 06:30,Ryan Gosling,A Lovely Night,905,4r9hiElqKWMPT4Z3vN2exq
2022-02-10 06:30,Bazzi,I Like That,812,0KKkJNfGyhkQ5aFogxQAPU
2022-02-10 06:30,Harry Styles,Golden,928,45S5WTQEGOB1VHr1Q4FuPl
2022-02-10 06:30,Olivia Rodrigo,deja vu,719,6HU7h9RYOaPRFeh0R3UeAr
2022-02-10 06:30,Electric Guest,Dollar,1253,3IZWCcD1FYpyeY3ki2VUmL
2022-02-10 06:30,Dominic Fike,Why,139906,086myS9r57YsLbJpU0TgK9
2022-02-10 06:35,SZA,Normal Girl,253586,5fQBa4wkmq28xpSLOQ202K
2022-02-10 06:45,Kali Uchis,telepatía,160191,6tDDoYIxWvMLTdKpjFkc1B
2022-02-10 06:47,Dominic Fike,Double Negative (Skeleton Milkshake),126465,7ACT6YaXbYvl7hRWEOOEHQ
2022-02-10 06:50,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",229670,51rXHuKN8Loc4sUlKPODgH
2022-02-10 06:53,Post Malone,Goodbyes (feat. Young Thug),171143,0t3ZvGKlmYmVsDzBJAXK8C
2022-02-10 06:54,Claire Ernst,Do What¿,1740,3XoYqtiWHhsk59frZupImG
2022-02-10 06:54,Doja Cat,Need to Know,7610,3Vi5XqYrmQgOYBajMWSvCi
2022-02-10 06:54,Post Malone,Goodbyes (feat. Young Thug),10,0t3ZvGKlmYmVsDzBJAXK8C
2022-02-10 06:54,Nas,All Bad (feat. Anderson .Paak),810,3w11abq9POHzWef5Hz1LDI
2022-02-10 06:54,Dominic Fike,Double Negative (Skeleton Milkshake),1030,7ACT6YaXbYvl7hRWEOOEHQ
2022-02-10 06:57,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",207454,1otG6j1WHNvl9WgXLWkHTo
2022-02-10 07:01,Anderson .Paak,Fire In The Sky,201786,3zpGIFghtnVlwMXWyKW474
2022-02-10 07:01,Doja Cat,Need to Know,790,3Vi5XqYrmQgOYBajMWSvCi
2022-02-10 07:01,MAX,Blueberry Eyes (feat. SUGA of BTS),18688,5dn6QANKbf76pANGjMBida
2022-02-10 07:01,Whethan,Upside Down (feat. Grouplove),730,64BbMZRSlJsWRMZAHKnf1u
2022-02-10 07:01,Dove Cameron,LazyBaby,8050,3ir8Pm3KqKEceMGhDZh6kS
2022-02-10 07:01,Dominic Fike,Vampire,1230,7l0Lr7Tl4Gt8hQj4v3rwtf
2022-02-10 07:01,John K,parachute,3810,5jROdl6MhcmP3O7h2sVgtw
2022-02-10 07:01,Bazzi,I Like That,1120,0KKkJNfGyhkQ5aFogxQAPU
2022-02-10 07:01,Kali Uchis,telepatía,1050,6tDDoYIxWvMLTdKpjFkc1B
2022-02-10 07:01,Cosmo's Midnight,Have It All (feat. Age.Sex.Location),2470,3oMsbgbsJgaDge67HCRZZP
2022-02-10 07:01,Nicky Youre,Sunroof,1330,3RfTeIrWS8LNrfHYwechtt
2022-02-10 07:01,Kehlani,altar,1100,501mFwKeLnybf8JO3XL66O
2022-02-10 07:01,Bren Joy,Henny in the Hamptons,1270,19NKbRV1zevCIzePp88Wzh
2022-02-10 07:01,Remi Wolf,Buzz Me In,930,2PDbclpGtfoghWjQF0q5cW
2022-02-10 07:01,Dominic Fike,Double Negative (Skeleton Milkshake),930,7ACT6YaXbYvl7hRWEOOEHQ
2022-02-11 01:40,Bruno Mars,Versace on the Floor,162,0kN8xEmgMW9mh7UmDYHlJP
2022-02-11 01:43,Dove Cameron,LazyBaby,161351,3ir8Pm3KqKEceMGhDZh6kS
2022-02-11 01:44,Kendrick Lamar,HUMBLE.,2484,7KXjTSCq5nL1LoYtL7XAwS
2022-02-11 01:44,Nas,All Bad (feat. Anderson .Paak),1904,3w11abq9POHzWef5Hz1LDI
2022-02-11 01:44,Bruno Mars,Versace on the Floor,67086,0kN8xEmgMW9mh7UmDYHlJP
2022-02-11 01:45,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",1880,51rXHuKN8Loc4sUlKPODgH
2022-02-11 01:48,Nick Jonas,Jealous,223106,0MMyJUC3WNnFS1lit5pTjk
2022-02-11 01:52,NEIKED,Sexual,1277,3VZmChrnVW8JK6ano4gSED
2022-02-11 01:52,Regard,You,952,4SqWKzw0CbA05TGszDgMlc
2022-02-11 01:52,New Hope Club,Medicine,1137,4lFfMRH0YH4pW5gczTDbNC
2022-02-11 01:52,Miguel,Caramelo Duro (feat. Kali Uchis),4060,3LcjZGk0GBlPRe5XhYVGgM
2022-02-11 01:56,Selena Gomez,Me & The Rhythm,213426,7fBUnDgtSvYpYWuX4iAfns
2022-02-11 01:59,AREA21,Followers,177206,5sPoju3oZHg9Wq5KXxBH3a
2022-02-11 02:02,Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),42837,6HTJZ0TQJVMSKkUGzAOe2h
2022-02-11 02:02,Niall Horan,Slow Hands,188174,2cOUlop2ZakjOKe4WinesN
2022-02-11 02:06,Doja Cat,Kiss Me More (feat. SZA),208866,748mdHapucXQri7IAO8yFK
2022-02-11 02:09,Elton John,Cold Heart - PNAU Remix,202735,6zSpb8dQRaw0M1dK8PBwQz
2022-02-11 02:12,MAX,Love Me Less (feat. Quinn XCII),177669,2tOOcDDYkh0PSjr6GwPEAJ
2022-02-11 02:16,ILLENIUM,Good Things Fall Apart (with Jon Bellion),216668,6pooRNiLyYpxZeIA5kJ5EX
2022-02-11 02:16,Kygo,Raging (feat. Kodaline),10891,6DsFZITJMPnh8z5XewfVmL
2022-02-11 06:01,Zara Larsson,Ain't My Fault,216061,72o3y6bCYHFWab3l4AI2XL
2022-02-11 06:15,Zara Larsson,Ain't My Fault,8242,72o3y6bCYHFWab3l4AI2XL
2022-02-11 06:15,Neon Trees,Nights,17607,7eqoqGkKwgOaWNNHx90uEZ
2022-02-11 06:17,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),121690,6N1K5OVVCopBjGViHs2IvP
2022-02-11 06:20,Dove Cameron,Boyfriend,153000,59CfNbkERJ3NoTXDvoURjj
2022-02-11 06:22,Felix Jaehn,Hot2Touch,5730,4lvvGMnbQMJ5PXtPn4wTHl
2022-02-11 06:22,Omar Apollo,Invincible (feat. Daniel Caesar),15090,4Qy41cZBMKnm8OIAeTQRBH
2022-02-11 06:22,Nina Nesbitt,When You Lose Someone,910,3ECh9S9MgoL9SrpZFh0Y5Z
2022-02-11 06:22,Indila,Dernière danse,1940,65uoaqX5qcjXZRheAj1qQT
2022-02-11 06:22,Diplo,Don't Forget My Love,115179,6wUvELu1ttwkeEe2rGtORI
2022-02-11 06:22,Portugal. The Man,"What, Me Worry?",2850,0ePX6rVjeql7Bt1KurTbAG
2022-02-11 06:22,Mary J. Blige,Here With Me (feat. Anderson .Paak),5690,67JwJPsnpTB6jVwXgARZAn
2022-02-11 06:22,Said The Sky,Walk Me Home,5380,2qTtA6lgLLwfuYphfT4f8C
2022-02-11 06:25,AJR,Bang!,170858,2qLSXZuIHMsKydCEFDchc3
